,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
,ADA-AUD,BCH-AUD,BTC-AUD,ETH-AUD,SOL-AUD,XRP-AUD,ADA-AUD,BCH-AUD,BTC-AUD,ETH-AUD,SOL-AUD,XRP-AUD,ADA-AUD,BCH-AUD,BTC-AUD,ETH-AUD,SOL-AUD,XRP-AUD,ADA-AUD,BCH-AUD,BTC-AUD,ETH-AUD,SOL-AUD,XRP-AUD,ADA-AUD,BCH-AUD,BTC-AUD,ETH-AUD,SOL-AUD,XRP-AUD,ADA-AUD,BCH-AUD,BTC-AUD,ETH-AUD,SOL-AUD,XRP-AUD
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-05,0.0948449969291687,421.48126220703125,8310.26953125,234.36639404296875,,0.4335179924964905,0.0948449969291687,421.48126220703125,8310.26953125,234.36639404296875,,0.4335179924964905,0.09680499881505966,425.7369689941406,8309.1708984375,235.57919311523438,,0.43514999747276306,0.09358900040388107,408.8438720703125,8129.95458984375,227.46163940429688,,0.4267350137233734,0.09529600292444229,414.9627685546875,8305.1904296875,233.60693359375,,0.4338819980621338,70400631.0,2861666472.0,21233878873,8514892168.0,,1154614591.0
2019-05-06,0.09550800174474716,411.4100036621094,8218.927734375,246.9239501953125,,0.4324690103530884,0.09550800174474716,411.4100036621094,8218.927734375,246.9239501953125,,0.4324690103530884,0.09784500300884247,422.537109375,8289.1650390625,251.35751342773438,,0.43722599744796753,0.09109900146722794,396.9208068847656,8088.56103515625,228.90708923339844,,0.42396900057792664,0.09487000107765198,421.50225830078125,8305.85546875,234.2047882080078,,0.43342098593711853,86224364.0,2526809406.0,22506878211,10783642937.0,,1500209305.0
2019-05-07,0.09137699753046036,409.1573486328125,8318.4248046875,242.29470825195312,,0.4276359975337982,0.09137699753046036,409.1573486328125,8318.4248046875,242.29470825195312,,0.4276359975337982,0.09810400009155273,426.3755798339844,8544.9033203125,257.8016357421875,,0.4379270076751709,0.09137699753046036,408.4107971191406,8214.5712890625,242.14637756347656,,0.4273410141468048,0.09547699987888336,411.42926025390625,8217.2001953125,246.600830078125,,0.43204399943351746,76557047.0,2530543265.0,25722838448,12002301699.0,,1544512682.0
2019-05-08,0.09238100051879883,409.3783264160156,8554.3095703125,244.43861389160156,,0.43000099062919617,0.09238100051879883,409.3783264160156,8554.3095703125,244.43861389160156,,0.43000099062919617,0.09283600002527237,409.1711730957031,8563.8759765625,246.1529083251953,,0.4307110011577606,0.08867199718952179,394.6004333496094,8263.0791015625,237.3528289794922,,0.4243220090866089,0.0913499966263771,408.8946838378906,8346.2158203125,242.4453125,,0.426690012216568,58061449.0,2035885621.0,21906918197,9175046452.0,,1326268900.0
2019-05-09,0.0882830023765564,406.6824645996094,8836.009765625,243.69114685058594,,0.42431700229644775,0.0882830023765564,406.6824645996094,8836.009765625,243.69114685058594,,0.42431700229644775,0.09318500012159348,419.6817932128906,8851.453125,247.58203125,,0.43323299288749695,0.08638700097799301,398.0700988769531,8555.62109375,239.06411743164062,,0.4211669862270355,0.09238100051879883,409.622802734375,8555.62109375,244.4439239501953,,0.4298020005226135,86301639.0,2120568998.0,24019532538,9368909187.0,,1227149537.0
2019-05-10,0.09059999883174896,410.9935302734375,9111.5478515625,247.3170928955078,,0.4290730059146881,0.09059999883174896,410.9935302734375,9111.5478515625,247.3170928955078,,0.4290730059146881,0.09273099899291992,421.11004638671875,9190.146484375,251.28587341308594,,0.4316219985485077,0.08441799879074097,399.56866455078125,8797.55859375,240.962158203125,,0.4198949933052063,0.08828800171613693,406.7032165527344,8839.2763671875,243.7250213623047,,0.4243369996547699,125593706.0,2581142131.0,27739349975,11479935175.0,,1510668025.0
2019-05-11,0.10737399756908417,509.03363037109375,10291.2958984375,277.5443115234375,,0.4635779857635498,0.10737399756908417,509.03363037109375,10291.2958984375,277.5443115234375,,0.4635779857635498,0.11203200370073318,538.522705078125,10474.4619140625,290.6317443847656,,0.4804050028324127,0.09000399708747864,410.9884948730469,9107.0478515625,247.31219482421875,,0.42876601219177246,0.0904960036277771,411.07879638671875,9112.7158203125,247.31219482421875,,0.4289659857749939,267471033.0,5124065616.0,41234426031,17966888935.0,,3180051979.0
2019-05-12,0.10034000128507614,506.85406494140625,9982.134765625,268.18804931640625,,0.4439229965209961,0.10034000128507614,506.85406494140625,9982.134765625,268.18804931640625,,0.4439229965209961,0.10963500291109085,536.1968994140625,10718.5302734375,288.36749267578125,,0.46806299686431885,0.0977649986743927,480.2166748046875,9735.6474609375,262.3312683105469,,0.4389350116252899,0.10733699798583984,508.8939514160156,10289.490234375,277.34246826171875,,0.4631800055503845,201899529.0,5921680752.0,39762248629,14783496132.0,,2863660933.0
2019-05-13,0.10521200299263,553.5878295898438,11252.2744140625,283.4283142089844,,0.4686340093612671,0.10521200299263,553.5878295898438,11252.2744140625,283.4283142089844,,0.4686340093612671,0.11031299829483032,578.2644653320312,11594.5673828125,295.40301513671875,,0.47604700922966003,0.09957099705934525,497.7610778808594,9877.919921875,265.3951110839844,,0.4418720006942749,0.10034000128507614,506.85406494140625,9980.4267578125,268.32061767578125,,0.44398701190948486,179641987.0,5435955524.0,41291431580,14927098075.0,,2842183108.0
2019-05-14,0.12180600315332413,560.646728515625,11523.19140625,312.9990234375,,0.5896239876747131,0.12180600315332413,560.646728515625,11523.19140625,312.9990234375,,0.5896239876747131,0.12187600135803223,586.790771484375,11905.1767578125,313.9379577636719,,0.601127028465271,0.10487999767065048,531.50341796875,11083.572265625,282.18072509765625,,0.465815007686615,0.10513199865818024,554.8684692382812,11241.4794921875,283.2728271484375,,0.46810999512672424,276860519.0,5031142368.0,46170295397,18379426872.0,,8409456359.0
2019-05-15,0.13561399281024933,581.6090087890625,11843.8232421875,356.75531005859375,,0.6582239866256714,0.13561399281024933,581.6090087890625,11843.8232421875,356.75531005859375,,0.6582239866256714,0.1369680017232895,588.3310546875,11859.865234375,357.1666259765625,,0.6650609970092773,0.1206749975681305,538.9854736328125,11408.29296875,312.5284729003906,,0.5877169966697693,0.12188799679279327,560.87548828125,11516.2919921875,312.7994689941406,,0.5890629887580872,299503816.0,4870420475.0,40913564891,19428967571.0,,6546957106.0
2019-05-16,0.12792199850082397,578.5189819335938,11441.0029296875,383.07855224609375,,0.6089950203895569,0.12792199850082397,578.5189819335938,11441.0029296875,383.07855224609375,,0.6089950203895569,0.14517800509929657,642.4459228515625,12025.904296875,398.89312744140625,,0.6862850189208984,0.12201900035142899,562.3549194335938,11216.4345703125,355.6623229980469,,0.5807830095291138,0.13567900657653809,580.9063110351562,11830.720703125,356.4505920410156,,0.6577730178833008,393197163.0,6562793678.0,48125603690,27077786981.0,,6864258723.0
2019-05-17,0.1213349997997284,531.697998046875,10702.2587890625,355.2381286621094,,0.5627989768981934,0.1213349997997284,531.697998046875,10702.2587890625,355.2381286621094,,0.5627989768981934,0.13186000287532806,595.1944580078125,11512.287109375,387.5622863769531,,0.6147879958152771,0.11151199787855148,495.9664611816406,10242.462890625,331.43212890625,,0.5324910283088684,0.12798799574375153,578.48486328125,11444.0087890625,382.8439636230469,,0.6089490056037903,303892911.0,5303993864.0,43816121620,23371524084.0,,5310628867.0
2019-05-18,0.11527799814939499,521.1559448242188,10596.3310546875,341.8756408691406,,0.5431870222091675,0.11527799814939499,521.1559448242188,10596.3310546875,341.8756408691406,,0.5431870222091675,0.12369400262832642,539.7393188476562,10852.9091796875,359.02447509765625,,0.5705729722976685,0.1149509996175766,512.9544067382812,10567.6171875,339.6964111328125,,0.5365409851074219,0.1213349997997284,531.1159057617188,10699.0078125,355.4519348144531,,0.5663390159606934,169750610.0,3317878032.0,31119601807,15932868779.0,,2720264092.0
2019-05-19,0.12604999542236328,610.7105102539062,11877.8046875,378.591796875,,0.6052150130271912,0.12604999542236328,610.7105102539062,11877.8046875,378.591796875,,0.6052150130271912,0.12791499495506287,621.9691772460938,11980.70703125,382.45159912109375,,0.6138650178909302,0.11458200216293335,520.0436401367188,10591.6025390625,340.6565246582031,,0.5405769944190979,0.11521799862384796,520.7086181640625,10591.6025390625,341.6632080078125,,0.5430579781532288,211183864.0,4850538293.0,37530563244,17458412654.0,,4062661838.0
2019-05-20,0.12259899824857712,596.4794921875,11528.0263671875,363.9241943359375,,0.575082004070282,0.12259899824857712,596.4794921875,11528.0263671875,363.9241943359375,,0.575082004070282,0.1259630024433136,610.6041259765625,11882.0458984375,378.9671325683594,,0.6048600077629089,0.11594399809837341,557.5919189453125,11110.720703125,349.81829833984375,,0.5564709901809692,0.1260010004043579,610.5510864257812,11876.6953125,378.5559387207031,,0.6048600077629089,193241653.0,4237340611.0,34451835642,15655056228.0,,3263161744.0
2019-05-21,0.12293200194835663,606.6185302734375,11569.146484375,370.77838134765625,,0.5776389837265015,0.12293200194835663,606.6185302734375,11569.146484375,370.77838134765625,,0.5776389837265015,0.12489499896764755,638.863037109375,11711.9111328125,380.803466796875,,0.5861139893531799,0.11991000175476074,583.3201904296875,11400.2939453125,361.0340270996094,,0.5661240220069885,0.1225920021533966,596.0648193359375,11527.53515625,363.6112365722656,,0.5753800272941589,141598137.0,4204902757.0,36504937000,16772682685.0,,2631871941.0
2019-05-22,0.11333999782800674,570.6773071289062,11166.2255859375,355.77337646484375,,0.5476009845733643,0.11333999782800674,570.6773071289062,11166.2255859375,355.77337646484375,,0.5476009845733643,0.1243169978260994,615.1961059570312,11634.0068359375,376.4754333496094,,0.5926799774169922,0.1128849983215332,563.5340576171875,11067.552734375,352.7359313964844,,0.5433210134506226,0.1229109987616539,606.2700805664062,11558.9248046875,370.4579772949219,,0.5774790048599243,190255084.0,3625315675.0,35940210597,14274990345.0,,2949758907.0
2019-05-23,0.11692799627780914,588.1016235351562,11421.544921875,356.4276123046875,,0.5524010062217712,0.11692799627780914,588.1016235351562,11421.544921875,356.4276123046875,,0.5524010062217712,0.11693499982357025,589.3904418945312,11514.525390625,358.9185791015625,,0.5553410053253174,0.10796499997377396,542.3343505859375,10962.8349609375,340.2210998535156,,0.5336300134658813,0.11328200250864029,569.2450561523438,11163.2861328125,355.7242431640625,,0.5477449893951416,147472070.0,3687002625.0,35440672657,15464254201.0,,2311807145.0
2019-05-24,0.11677400022745132,590.669921875,11533.7646484375,360.2563171386719,,0.5552780032157898,0.11677400022745132,590.669921875,11533.7646484375,360.2563171386719,,0.5552780032157898,0.12080699950456619,608.7651977539062,11771.84765625,369.0631408691406,,0.5677019953727722,0.11393900215625763,575.6748046875,11361.7646484375,353.1702575683594,,0.5437549948692322,0.1169779971241951,588.2135620117188,11423.7294921875,356.4586486816406,,0.5525590181350708,153526958.0,3524937851.0,37427219375,14338101549.0,,2704147309.0
2019-05-25,0.11619800329208374,587.0966796875,11623.1865234375,363.3947448730469,,0.5586599707603455,0.11619800329208374,587.0966796875,11623.1865234375,363.3947448730469,,0.5586599707603455,0.1192149966955185,598.619384765625,11717.560546875,371.4735107421875,,0.5681290030479431,0.11512500047683716,579.6460571289062,11502.8701171875,359.6842346191406,,0.5537430047988892,0.11677400022745132,590.9013671875,11540.2822265625,360.5581970214844,,0.5556570291519165,90245565.0,2615699976.0,32125884661,12882484554.0,,1968205586.0
2019-05-26,0.12408799678087234,624.4380493164062,12512.423828125,385.2882995605469,,0.5891969799995422,0.12408799678087234,624.4380493164062,12512.423828125,385.2882995605469,,0.5891969799995422,0.1254590004682541,629.7775268554688,12539.6455078125,388.4923400878906,,0.5914570093154907,0.11365800350904465,570.0327758789062,11445.220703125,357.08465576171875,,0.5480170249938965,0.11619800329208374,586.823486328125,11627.029296875,363.3440856933594,,0.5587890148162842,160408839.0,3335217578.0,38487000231,13942165506.0,,2667373192.0
2019-05-27,0.13251599669456482,641.3677978515625,12725.978515625,394.3370056152344,,0.6274530291557312,0.13251599669456482,641.3677978515625,12725.978515625,394.3370056152344,,0.6274530291557312,0.13517500460147858,659.7865600585938,12878.9814453125,402.74932861328125,,0.6368240118026733,0.12325000017881393,617.607177734375,12502.830078125,383.3876037597656,,0.5870460271835327,0.1241229996085167,624.6253662109375,12513.6591796875,385.39251708984375,,0.5891739726066589,248190725.0,3998852283.0,40392688890,17450124356.0,,3955398495.0
2019-05-28,0.1340249925851822,628.134521484375,12591.625,392.43402099609375,,0.6448169946670532,0.1340249925851822,628.134521484375,12591.625,392.43402099609375,,0.6448169946670532,0.13468000292778015,640.90673828125,12726.15625,396.0416259765625,,0.6553980112075806,0.12656399607658386,619.9737548828125,12454.1435546875,385.8448181152344,,0.6081460118293762,0.13230499625205994,640.2296752929688,12721.6142578125,393.9436950683594,,0.6268939971923828,260768862.0,2881147897.0,34983671421,14963950921.0,,4612080913.0
2019-05-29,0.1313679963350296,656.5289916992188,12519.08203125,389.5539855957031,,0.6414790153503418,0.1313679963350296,656.5289916992188,12519.08203125,389.5539855957031,,0.6414790153503418,0.1355459988117218,669.1898193359375,12658.1513671875,396.0418395996094,,0.6547799706459045,0.12433400005102158,609.8987426757812,12240.798828125,379.596435546875,,0.6122480034828186,0.1341100037097931,628.1574096679688,12589.6455078125,392.448974609375,,0.6451020240783691,223841962.0,3605576270.0,33935774301,14195588118.0,,3669838669.0
2019-05-30,0.12237899750471115,614.8991088867188,12047.4697265625,370.5106201171875,,0.6116729974746704,0.12237899750471115,614.8991088867188,12047.4697265625,370.5106201171875,,0.6116729974746704,0.1398169994354248,691.2306518554688,13040.904296875,415.6919250488281,,0.6794880032539368,0.11829199641942978,599.310546875,11894.6123046875,357.8661804199219,,0.5985119938850403,0.13131600618362427,657.0023193359375,12522.3681640625,389.69305419921875,,0.6415849924087524,336465191.0,4328161526.0,42352044228,19700409358.0,,5108664374.0
2019-05-31,0.12883999943733215,641.123291015625,12351.5693359375,386.21759033203125,,0.6317660212516785,0.12883999943733215,641.123291015625,12351.5693359375,386.21759033203125,,0.6317660212516785,0.12955400347709656,641.1776123046875,12369.0830078125,387.004638671875,,0.6340739727020264,0.11836999654769897,603.5914306640625,11772.5595703125,360.1604309082031,,0.5970029830932617,0.12237899750471115,614.8991088867188,12048.6484375,370.73699951171875,,0.611581027507782,196688864.0,3226205633.0,36538557574,16212861373.0,,3206165216.0
2019-06-01,0.1304129958152771,625.83984375,12336.4658203125,382.2961120605469,,0.6202549934387207,0.1304129958152771,625.83984375,12336.4658203125,382.2961120605469,,0.6202549934387207,0.13369999825954437,646.2079467773438,12425.1767578125,394.0602722167969,,0.6350340247154236,0.12445700168609619,622.56201171875,12217.7138671875,379.607177734375,,0.6110320091247559,0.12886999547481537,641.0650634765625,12350.6162109375,386.6782531738281,,0.6319640278816223,218719654.0,2556643931.0,32394401255,14322704022.0,,2507508085.0
2019-06-02,0.1393740028142929,640.4169311523438,12617.1640625,389.96868896484375,,0.6418799757957458,0.1393740028142929,640.4169311523438,12617.1640625,389.96868896484375,,0.6418799757957458,0.14047600328922272,647.88232421875,12689.802734375,392.97882080078125,,0.643248975276947,0.1305290013551712,625.5723266601562,12332.458984375,381.7928466796875,,0.6191250085830688,0.13064700365066528,626.2144775390625,12338.564453125,382.4710693359375,,0.6207879781723022,270098102.0,2375259038.0,29246642465,12618828728.0,,2301933913.0
2019-06-03,0.12726600468158722,586.287841796875,11777.1162109375,362.406494140625,,0.6108260154724121,0.12726600468158722,586.287841796875,11777.1162109375,362.406494140625,,0.6108260154724121,0.141416996717453,642.4727172851562,12620.4033203125,389.0275573730469,,0.660851001739502,0.12683799862861633,578.76171875,11762.275390625,360.21624755859375,,0.6095770001411438,0.13938599824905396,640.351318359375,12615.416015625,389.77099609375,,0.6417189836502075,326904212.0,2958483949.0,31568992377,13450960293.0,,3651165539.0
2019-06-04,0.11799400299787521,547.3834838867188,11025.7275390625,345.2276611328125,,0.5731409788131714,0.11799400299787521,547.3834838867188,11025.7275390625,345.2276611328125,,0.5731409788131714,0.12689100205898285,585.6470336914062,11779.97265625,362.2683410644531,,0.6103259921073914,0.11418499797582626,527.4248657226562,10818.1259765625,337.7816162109375,,0.5594609975814819,0.12689100205898285,585.6470336914062,11779.97265625,362.2683410644531,,0.6103259921073914,263466071.0,3260734068.0,35203458079,14494298304.0,,3629443219.0
2019-06-05,0.11970700323581696,571.5558471679688,11225.3388671875,354.4413757324219,,0.5777950286865234,0.11970700323581696,571.5558471679688,11225.3388671875,354.4413757324219,,0.5777950286865234,0.1215910017490387,588.2572021484375,11290.9521484375,356.0127258300781,,0.5817390084266663,0.11539000272750854,547.1246337890625,10994.693359375,344.111328125,,0.563073992729187,0.11832699924707413,547.3724975585938,11020.82421875,345.45404052734375,,0.5725769996643066,169825869.0,3815657508.0,31220157522,12265037271.0,,2536840732.0
2019-06-06,0.1196340024471283,568.8869018554688,11210.6728515625,357.5513610839844,,0.6012920141220093,0.1196340024471283,568.8869018554688,11210.6728515625,357.5513610839844,,0.6012920141220093,0.1203790009021759,578.2220458984375,11375.54296875,358.2252197265625,,0.602698028087616,0.11308199912309647,535.7600708007812,10847.0029296875,341.6802978515625,,0.5656870007514954,0.11964000016450882,571.1087646484375,11218.7421875,354.26092529296875,,0.5772219896316528,221094269.0,2662454427.0,27911382614,11845765441.0,,2887842476.0
2019-06-07,0.12260100245475769,573.568603515625,11493.197265625,358.529296875,,0.6045690178871155,0.12260100245475769,573.568603515625,11493.197265625,358.529296875,,0.6045690178871155,0.12510399520397186,586.109130859375,11603.9931640625,363.17462158203125,,0.6147869825363159,0.11864999681711197,562.1746826171875,11165.5673828125,353.6487731933594,,0.5964040160179138,0.11953800171613693,569.0444946289062,11220.6064453125,357.3520812988281,,0.6013039946556091,198684274.0,2246041411.0,27349265512,11972678933.0,,2371283309.0
2019-06-08,0.12032300233840942,563.290283203125,11364.857421875,351.110595703125,,0.5892530083656311,0.12032300233840942,563.290283203125,11364.857421875,351.110595703125,,0.5892530083656311,0.1237260028719902,578.8131103515625,11540.26171875,360.5968017578125,,0.6074039936065674,0.11762099713087082,553.7828369140625,11198.37890625,347.5257568359375,,0.5824750065803528,0.12267199903726578,573.7492065429688,11482.9443359375,358.9850158691406,,0.6047549843788147,180827702.0,1991374155.0,23607666351,10324504318.0,,1778253109.0
2019-06-09,0.11359699815511703,544.8505859375,10989.568359375,333.1811218261719,,0.5549989938735962,0.11359699815511703,544.8505859375,10989.568359375,333.1811218261719,,0.5549989938735962,0.12041600048542023,566.5232543945312,11396.072265625,351.4459533691406,,0.590969979763031,0.11094299703836441,533.80419921875,10836.4208984375,327.5859375,,0.5430160164833069,0.12031300365924835,563.1639404296875,11358.4951171875,350.8282470703125,,0.5896499752998352,174487259.0,1895728088.0,23743870848,10815669821.0,,2251356307.0
2019-06-10,0.1228879988193512,566.8839721679688,11493.826171875,355.6044921875,,0.5752819776535034,0.1228879988193512,566.8839721679688,11493.826171875,355.6044921875,,0.5752819776535034,0.12307599931955338,573.3668823242188,11539.171875,355.7367248535156,,0.580627977848053,0.1120230033993721,537.2667236328125,10847.7197265625,327.8972473144531,,0.5488520264625549,0.11353900283575058,544.7035522460938,10995.58203125,332.81439208984375,,0.5548850297927856,200138642.0,2208275345.0,26850302194,11696151978.0,,2122902624.0
2019-06-11,0.12636399269104004,557.2470092773438,11388.431640625,353.0739440917969,,0.5663689970970154,0.12636399269104004,557.2470092773438,11388.431640625,353.0739440917969,,0.5663689970970154,0.12812699377536774,570.4218139648438,11531.921875,357.2659606933594,,0.5774170160293579,0.11879999935626984,547.706298828125,11174.470703125,344.78179931640625,,0.5566480159759521,0.12297199666500092,567.1607666015625,11499.4482421875,356.0958251953125,,0.5756360292434692,219392156.0,1890572119.0,24575189270,10604881422.0,,1704280200.0
2019-06-12,0.13925600051879883,571.8589477539062,11752.044921875,376.4057312011719,,0.5796200037002563,0.13925600051879883,571.8589477539062,11752.044921875,376.4057312011719,,0.5796200037002563,0.13929900527000427,575.510009765625,11821.7392578125,376.5705871582031,,0.58092200756073,0.12432199716567993,554.4417724609375,11294.6259765625,351.319091796875,,0.5619149804115295,0.1264130026102066,557.52734375,11385.1552734375,353.28033447265625,,0.5664989948272705,356857559.0,2121427542.0,27461014390,12473022417.0,,1762550105.0
2019-06-13,0.1298460066318512,596.04833984375,11909.521484375,370.6567687988281,,0.5800529718399048,0.1298460066318512,596.04833984375,11909.521484375,370.6567687988281,,0.5800529718399048,0.1399890035390854,612.234375,12017.1220703125,378.06939697265625,,0.5881149768829346,0.12827500700950623,570.354248046875,11701.4111328125,369.7327880859375,,0.5777130126953125,0.13897700607776642,571.7764892578125,11754.2744140625,376.4204406738281,,0.5795270204544067,330154181.0,2958118241.0,27013213267,12215045031.0,,1749466505.0
2019-06-14,0.13185100257396698,612.972412109375,12649.5263671875,384.24725341796875,,0.59061598777771,0.13185100257396698,612.972412109375,12649.5263671875,384.24725341796875,,0.59061598777771,0.13228300213813782,614.3011474609375,12673.9755859375,386.1153564453125,,0.592930018901825,0.1242000013589859,586.3397827148438,11870.88671875,368.6466979980469,,0.5737800002098083,0.1298999935388565,595.9758911132812,11908.900390625,370.6724853515625,,0.5799840092658997,298298208.0,2609905574.0,28854342028,12624876793.0,,1836797801.0
2019-06-15,0.13343499600887299,615.3789672851562,12863.30078125,391.528564453125,,0.5973209738731384,0.13343499600887299,615.3789672851562,12863.30078125,391.528564453125,,0.5973209738731384,0.1349709928035736,619.4003295898438,12893.5029296875,395.14703369140625,,0.6008650064468384,0.1316560059785843,601.1282348632812,12539.7666015625,381.3863830566406,,0.5870559811592102,0.13190600275993347,613.550537109375,12643.5810546875,384.024169921875,,0.590378999710083,232049358.0,2279708440.0,26737054790,11827758215.0,,1957126607.0
2019-06-16,0.1342030018568039,622.6312866210938,13074.8916015625,391.35791015625,,0.6214619874954224,0.1342030018568039,622.6312866210938,13074.8916015625,391.35791015625,,0.6214619874954224,0.13721199333667755,641.0984497070312,13587.345703125,404.807373046875,,0.6387370228767395,0.13190700113773346,609.78564453125,12828.634765625,386.4614562988281,,0.5942410230636597,0.13345199823379517,615.3775634765625,12867.76171875,391.3565673828125,,0.5974889993667603,287210906.0,2768768590.0,33940760251,14066660541.0,,2880230610.0
2019-06-17,0.13652999699115753,631.1788940429688,13601.330078125,400.36468505859375,,0.6538900136947632,0.13652999699115753,631.1788940429688,13601.330078125,400.36468505859375,,0.6538900136947632,0.13700200617313385,638.6539916992188,13733.623046875,401.8395690917969,,0.670195996761322,0.1331070065498352,622.7177124023438,13066.802734375,390.1582336425781,,0.6209520101547241,0.13415999710559845,622.5496826171875,13066.802734375,391.1651611328125,,0.6209459900856018,230573152.0,2121959653.0,22711249179,8770185130.0,,2888005651.0
2019-06-18,0.12957899272441864,601.67724609375,13200.6513671875,385.26190185546875,,0.6232190132141113,0.12957899272441864,601.67724609375,13200.6513671875,385.26190185546875,,0.6232190132141113,0.13673000037670135,630.8966674804688,13638.94140625,400.3196716308594,,0.6630139946937561,0.1289909929037094,590.0470581054688,13097.6298828125,382.74359130859375,,0.6167230010032654,0.136585995554924,630.4586181640625,13623.38671875,400.3196716308594,,0.6535030007362366,212543667.0,2358326773.0,23035912853,9019530958.0,,2664197262.0
2019-06-19,0.13068599998950958,605.5233764648438,13468.9091796875,391.3240966796875,,0.6344349980354309,0.13068599998950958,605.5233764648438,13468.9091796875,391.3240966796875,,0.6344349980354309,0.13332700729370117,611.54541015625,13502.8076171875,392.5065002441406,,0.6364200115203857,0.1294959932565689,598.09228515625,13181.7529296875,384.6593322753906,,0.6197460293769836,0.1295900046825409,601.6663818359375,13192.7529296875,385.2691345214844,,0.6232119798660278,166668756.0,1884095060.0,22580264500,8012208082.0,,1671192196.0
2019-06-20,0.12624399363994598,597.460205078125,13763.736328125,392.5134582519531,,0.6209579706192017,0.12624399363994598,597.460205078125,13763.736328125,392.5134582519531,,0.6209579706192017,0.1309729963541031,605.4844360351562,13856.7509765625,395.9499206542969,,0.6342859864234924,0.12362699955701828,587.547119140625,13347.439453125,383.6412353515625,,0.6119760274887085,0.13068599998950958,605.3800659179688,13468.240234375,391.2893371582031,,0.6340699791908264,230384099.0,1898835074.0,25783020771,9258952447.0,,1872727182.0
2019-06-21,0.12920300662517548,633.957275390625,14634.537109375,425.43756103515625,,0.6393439769744873,0.12920300662517548,633.957275390625,14634.537109375,425.43756103515625,,0.6393439769744873,0.13215799629688263,638.0086059570312,14634.537109375,426.0045471191406,,0.6451119780540466,0.12626899778842926,597.12158203125,13740.873046875,392.5828857421875,,0.6207730174064636,0.12626899778842926,597.5274658203125,13760.037109375,392.5828857421875,,0.6209440231323242,179214451.0,2663229445.0,29752194869,13461901966.0,,2231465281.0
2019-06-22,0.13613399863243103,692.6964721679688,15438.259765625,446.3120422363281,,0.6848949790000916,0.13613399863243103,692.6964721679688,15438.259765625,446.3120422363281,,0.6848949790000916,0.14113500714302063,753.1688842773438,16095.5869140625,454.69268798828125,,0.72918701171875,0.12875600159168243,631.6326904296875,14580.4091796875,425.1749572753906,,0.6384530067443848,0.12929800152778625,634.3029174804688,14679.7880859375,425.7330017089844,,0.6399790048599243,350933129.0,5203230664.0,43271082532,15311368708.0,,5253031515.0
2019-06-23,0.13924899697303772,684.42138671875,15640.798828125,443.529052734375,,0.6747300028800964,0.13924899697303772,684.42138671875,15640.798828125,443.529052734375,,0.6747300028800964,0.14735199511051178,716.85400390625,16226.4658203125,459.5688781738281,,0.7041810154914856,0.13578200340270996,681.0875244140625,15228.2236328125,441.09600830078125,,0.6713110208511353,0.13618600368499756,691.6390991210938,15431.0458984375,446.364501953125,,0.685030996799469,353875839.0,3332975732.0,30255123766,11758744314.0,,3047080210.0
2019-06-24,0.1402759999036789,683.6665649414062,15806.525390625,445.6170959472656,,0.6748149991035461,0.1402759999036789,683.6665649414062,15806.525390625,445.6170959472656,,0.6748149991035461,0.14247800409793854,685.9671020507812,15883.3671875,448.5090026855469,,0.6778200268745422,0.13541999459266663,668.6093139648438,15270.2412109375,431.0428161621094,,0.6505950093269348,0.13924899697303772,684.8821411132812,15638.4541015625,443.3768310546875,,0.6751229763031006,194886649.0,2666730297.0,27664611143,11779365311.0,,2356922675.0
2019-06-25,0.13846799731254578,689.5091552734375,16943.935546875,457.15802001953125,,0.6728609800338745,0.13846799731254578,689.5091552734375,16943.935546875,457.15802001953125,,0.6728609800338745,0.14104600250720978,695.0885009765625,16943.935546875,457.15802001953125,,0.6800940036773682,0.13442300260066986,668.8822021484375,15801.0693359375,441.2950439453125,,0.659400999546051,0.14041200280189514,684.3284912109375,15801.0693359375,445.9816589355469,,0.6754549741744995,277552979.0,3198766053.0,35752927704,13855534433.0,,2814372998.0
2019-06-26,0.13859400153160095,695.075439453125,18632.279296875,482.0504150390625,,0.6691399812698364,0.13859400153160095,695.075439453125,18632.279296875,482.0504150390625,,0.6691399812698364,0.15302400290966034,736.969970703125,19741.810546875,517.3230590820312,,0.7083950042724609,0.13820399343967438,666.8021850585938,16880.849609375,453.85491943359375,,0.6598359942436218,0.13846799731254578,689.4757080078125,16926.208984375,456.9658508300781,,0.6731699705123901,487432354.0,5069476420.0,64567278337,23529110564.0,,5126082843.0
2019-06-27,0.12343300133943558,590.0758056640625,15967.0341796875,420.1612243652344,,0.5836279988288879,0.12343300133943558,590.0758056640625,15967.0341796875,420.1612243652344,,0.5836279988288879,0.1423249989748001,702.0763549804688,19046.517578125,491.38421630859375,,0.6733980178833008,0.11804799735546112,561.1769409179688,14973.0068359375,397.49615478515625,,0.5647709965705872,0.13993500173091888,695.5107421875,18633.55859375,482.3463134765625,,0.669497013092041,361969777.0,4422103992.0,57080638672,20043869237.0,,4338686249.0
